"main_sector","primary_sector","company_permalink","funding_round_permalink","funding_round_type","funding_round_code","funded_at","raised_amount_usd","name","homepage_url","category_list","other_sectors","status","country_code","state_code","region","city","founded_at","main_sector_value","total_no_of_invs_per_sector","total_amt_inv_per_sector"
"News..Search.and.Messaging","Mobile","/organization/minowireless","/funding-round/2148cc625666dcb80b134d8a643dfc1a","venture","","15-02-2007",7e+06,"MiNOWireless","http://www.minowireless.com","Mobile",NA,"closed","USA","CA","SF Bay Area","Santa Clara","01-01-2004",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/paratek","/funding-round/caf1ccde060a61d122771737b4b43103","venture","B","13-01-2004",1.5e+07,"Paratek","http://www.paratek.com","Mobile",NA,"acquired","USA","NH","""Manchester, New Hampshire""","Nashua","",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/md-revolution","/funding-round/6731f39cb02217c621c21e7c62206c25","venture","B","13-02-2014",7e+06,"MD Revolution","http://mdrevolution.com","Mobile",NA,"operating","USA","CA","San Diego","La Jolla","01-01-2011",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/placed","/funding-round/7a2801540b6ecbaa6a6de80100ca1b1b","venture","B","10-06-2014",1e+07,"Placed","http://www.placed.com","Mobile",NA,"operating","USA","WA","Seattle","Seattle","19-01-2011",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/aylus-networks","/funding-round/a854ce6d078084442d05ef5ee124184c","venture","B","13-06-2007",1.5e+07,"Aylus Networks","http://aylus.com","Mobile",NA,"operating","USA","MA","Boston","Westford","01-01-2005",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/rayspan","/funding-round/2bf51a284f7b86e892cb819564785436","venture","B","27-07-2009",12500000,"Rayspan","http://www.rayspan.com","Mobile",NA,"closed","USA","CA","San Diego","San Diego","01-04-2006",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/stoke","/funding-round/b2607a839d5406e50e955fde9af27d40","venture","D","20-04-2009",1.5e+07,"Stoke","http://www.stoke.com","Mobile",NA,"operating","USA","CA","SF Bay Area","Santa Clara","01-01-2004",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/intransa","/funding-round/812d4f664eb40fb3a6d0443ceb659563","venture","E","15-06-2012",7655639,"Intransa","http://www.intransa.com","Internet|Security|Storage|Video","Security|Storage|Video","operating","USA","CA","SF Bay Area","Cupertino","01-01-2000",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/mobile-366","/funding-round/7a108695da2bacba41daf37fc13cd419","venture","","16-07-2015",8653237,"Mobile","http://mobile.co","Internet",NA,"operating","USA","MA","Boston","Cambridge","01-01-2013",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/beaumaris-networks","/funding-round/a7361afb3af4fb620b70cb2df9cd1f5d","venture","","03-08-2010",8953133,"Beaumaris Networks","http://beaumaris.net","Internet",NA,"operating","USA","MA","Boston","Boxborough","",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/swrve-new-media","/funding-round/b35eebd957ac63ca4849313ec7a84c4d","venture","A","12-11-2012",6250000,"Swrve","http://www.swrve.com","Internet|Marketing Automation|Mobile|Mobile Analytics|Mobile Software Tools|Predictive Analytics|Social Media","Marketing Automation|Mobile|Mobile Analytics|Mobile Software Tools|Predictive Analytics|Social Media","operating","USA","CA","SF Bay Area","San Francisco","01-01-2010",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/freshly","/funding-round/2e7942a6451fb3a4f0d7ca33564863e2","venture","A","15-07-2015",7e+06,"Freshly","https://www.freshly.com/","Internet",NA,"operating","USA","NY","New York City","New York","01-01-2012",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/signalpoint-communications","/funding-round/118f06f703f518e0a8eeea5a207cf878","venture","","13-11-2013",10540000,"SignalPoint Communications","http://signalpointcommunications.com","Mobile",NA,"operating","USA","NJ","Newark","Hackensack","01-01-2012",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/airspan-networks","/funding-round/0e86fb9eac947ec8576ff6df9715f442","venture","D","15-10-2014",7500000,"Airspan Networks","http://airspan.com","Mobile|Web Hosting","Web Hosting","ipo","USA","FL","Palm Beaches","Boca Raton","01-01-1992",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/paratek","/funding-round/e4286c8e983b4f464d702ddbd83f3cb1","venture","C","31-05-2005",1.5e+07,"Paratek","http://www.paratek.com","Mobile",NA,"acquired","USA","NH","""Manchester, New Hampshire""","Nashua","",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/jaxtr","/funding-round/0e27c4562f9204246738c4caefc788a6","venture","A","01-08-2007",1e+07,"Jaxtr","http://www.jaxtr.com","Mobile|VoIP","VoIP","acquired","USA","CA","SF Bay Area","Menlo Park","01-10-2005",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/hiplogiq","/funding-round/50f22dd3d18f580dcaf8833560d82379","venture","B","18-11-2013",7e+06,"HipLogiq","http://www.HipLogiq.com","Curated Web|Lead Generation|Social Media|Social Media Marketing|Software","Lead Generation|Social Media|Social Media Marketing|Software","operating","USA","TX","Dallas","Dallas","08-03-2013",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/vidyo","/funding-round/15bec70c63214024422ea2d7735efd98","venture","","19-01-2011",11500000,"Vidyo","http://www.vidyo.com","Messaging",NA,"operating","USA","NJ","Newark","Hackensack","01-04-2005",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/tarpon-towers","/funding-round/4137c2a0c8b36abf12a50ef268b61d21","venture","","01-12-2009",5e+06,"Tarpon Towers","http://www.tarpontowers.com","Messaging",NA,"operating","USA","FL","Sarasota - Bradenton","Bradenton","01-01-2008",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/spanlink-communications","/funding-round/bc94b22a72a23ab7ef32c10efb91659c","venture","A","11-07-2005",1.2e+07,"Spanlink Communications","http://www.spanlink.com","Messaging",NA,"operating","USA","MN","Minneapolis","Minneapolis","01-01-1988",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/bizanga","/funding-round/018540c7ec7d098ca3e1472534c9f78d","venture","B","17-02-2009",8e+06,"Bizanga","http://www.bizanga.com","Messaging",NA,"acquired","USA","CA","SF Bay Area","San Mateo","01-01-2003",1,1563,13796816094
"News..Search.and.Messaging","Apps","/organization/appconomy","/funding-round/fb0c10d1aacc28267924001c9d6113c7","venture","B","19-12-2011",1e+07,"Appconomy","http://www.appconomy.com","Apps|Mobile|Software","Mobile|Software","operating","USA","TX","Austin","Austin","01-11-2010",1,1563,13796816094
"News..Search.and.Messaging","Cloud Security","/organization/alert-logic","/funding-round/6d52612ab31cc9be648b4b6a806089ca","venture","C","04-03-2008",8250000,"Alert Logic","http://www.alertlogic.com","Cloud Security|Network Security|Security","Network Security|Security","operating","USA","TX","Houston","Houston","01-01-2002",1,1563,13796816094
"News..Search.and.Messaging","News","/organization/video-blocks","/funding-round/cb708d8e9cfafdc6568f31a29dd1c192","venture","A","06-09-2012",10500000,"Video Blocks","http://www.videoblocks.com","News|Software|Video|Video Editing","Software|Video|Video Editing","operating","USA","VA","""Washington, D.C.""","Reston","01-05-2009",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/radioframe","/funding-round/9f7724bdb4f43d09935e0821515044a0","venture","B","22-06-2001",7e+06,"RadioFrame","http://www.radioframenetworks.com","Mobile|Wireless","Wireless","closed","USA","WA","Seattle","Redmond","",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/toptenreviews","/funding-round/12a6e1d14951117a61a4ab39ba337c88","venture","A","03-07-2008",6e+06,"TopTenREVIEWS","http://www.toptenreviews.com","Curated Web",NA,"operating","USA","TN","TN - Other","Utah","01-01-2003",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/veveo","/funding-round/92637d2cda4305bb4606ee340d5607de","venture","B","01-05-2007",1.4e+07,"Veveo","http://www.veveo.net","Mobile|Video Streaming","Video Streaming","acquired","USA","MA","Boston","Andover","",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/fusionone","/funding-round/d09df6ef7c6cb5e32f19aa979e976e31","venture","A","26-02-2008",6e+06,"FusionOne","http://fusionone.com","Mobile",NA,"operating","USA","CA","SF Bay Area","San Jose","01-01-1998",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/altiostar-networks","/funding-round/a9f97526e9a08eead0428d65a6c94303","venture","B","07-03-2013",10500000,"Altiostar Networks","http://altiostar.com","Mobile",NA,"operating","USA","MA","Boston","Tewksbury","01-01-2011",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/movius-interactive","/funding-round/5e51f4fb7864b2a1822f3d3e5572bd3f","venture","","24-06-2014",1.3e+07,"Movius Interactive","http://www.moviuscorp.com","Mobile",NA,"operating","USA","GA","Atlanta","Atlanta","01-01-1999",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/moxtra","/funding-round/d6b9cda6b46d1064e64179ef18fb8d2d","venture","B","10-02-2015",1e+07,"Moxtra","http://www.moxtra.com","Mobile",NA,"operating","USA","CA","SF Bay Area","Los Gatos","01-01-2012",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/netmotion-wireless","/funding-round/1e48c8142d086ae3a838cf33c03addee","venture","B","20-12-2002",10800000,"NetMotion Wireless","http://www.netmotionwireless.com","Mobile|Trusted Networks|Wireless","Trusted Networks|Wireless","acquired","USA","WA","Seattle","Seattle","01-01-2001",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/fastback-networks","/funding-round/928b67c69ae3f3267d7dec7127957b86","venture","B","06-05-2013",1.5e+07,"Fastback Networks","http://www.fastbacknetworks.com","Mobile",NA,"operating","USA","CA","SF Bay Area","San Jose","01-01-2010",1,1563,13796816094
"News..Search.and.Messaging","Online Rental","/organization/zumper","/funding-round/6b597cf5bc96467a3577641ab8142c10","venture","A","04-03-2014",6500000,"Zumper","https://www.zumper.com","Online Rental|Real Estate|Rental Housing","Real Estate|Rental Housing","operating","USA","CA","SF Bay Area","San Francisco","01-01-2012",1,1563,13796816094
"News..Search.and.Messaging","Online Rental","/organization/sell-my-timeshare-now","/funding-round/5037ea26d18fb13e77b9179bea27b079","venture","","16-12-2008",8500000,"Sell My Timeshare NOW","http://www.sellmytimesharenow.com","Online Rental|Real Estate|Travel","Real Estate|Travel","operating","USA","NH","""Manchester, New Hampshire""","Dover","01-01-2008",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/wanderu","/funding-round/f66df5a148f5c1503b5b7ac0fe615ea1","venture","A","05-11-2014",5600000,"Wanderu","http://www.wanderu.com","Curated Web|Transportation|Travel","Transportation|Travel","operating","USA","MA","Boston","Boston","",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/yesvideo","/funding-round/faaffb4c518efec71b316a86930bacf6","venture","","01-07-2012",5e+06,"YesVideo","http://www.yesvideo.com","Curated Web|Video","Video","operating","USA","CA","SF Bay Area","Santa Clara","01-01-1999",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/sugarsync","/funding-round/18424d0f2b1006d688b7967c74efe479","venture","B","08-03-2006",13500000,"SugarSync","http://www.sugarsync.com","Curated Web|Storage","Storage","acquired","USA","CA","SF Bay Area","San Mateo","01-01-2004",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/berggi","/funding-round/f077667bbce43f7aac3d9017664ae371","venture","","01-08-2007",9e+06,"Berggi","http://www.berggi.com","Mobile",NA,"closed","USA","CA","SF Bay Area","Palo Alto","01-01-2004",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/altiostar-networks","/funding-round/86c0cca262b1093d4d1ead872084b5a2","venture","A","26-04-2012",9500000,"Altiostar Networks","http://altiostar.com","Mobile",NA,"operating","USA","MA","Boston","Tewksbury","01-01-2011",1,1563,13796816094
"News..Search.and.Messaging","Local Search","/organization/gogobot","/funding-round/428888c66238bb9382147043ca205536","venture","B","03-11-2011",1.5e+07,"Gogobot","http://www.gogobot.com","Local Search|Mobile|Reviews and Recommendations|Social Media|Travel","Mobile|Reviews and Recommendations|Social Media|Travel","operating","USA","CA","SF Bay Area","Menlo Park","01-11-2010",1,1563,13796816094
"News..Search.and.Messaging","Local Search","/organization/sim-partners","/funding-round/882467ef9baaca9a86be5fdfee14376c","venture","A","17-06-2014",8e+06,"SIM Partners","http://simpartners.com","Local Search|Mobile|SaaS|Search|Services|Social Media Marketing|Technology|Web CMS","Mobile|SaaS|Search|Services|Social Media Marketing|Technology|Web CMS","operating","USA","IL","Chicago","Chicago","14-02-2006",1,1563,13796816094
"News..Search.and.Messaging","Local Search","/organization/mojopages","/funding-round/a592f8720941f57b942d94aa0c4ee961","venture","A","30-06-2009",5e+06,"MojoPages","https://www.mojopages.com","Local Search|Reviews and Recommendations|Search|Social Media","Reviews and Recommendations|Search|Social Media","operating","USA","CA","San Diego","San Diego","01-07-2006",1,1563,13796816094
"News..Search.and.Messaging","Local Search","/organization/local-matters","/funding-round/f2ca149010485ea6902ad20328ea192c","venture","A","31-05-2005",1.5e+07,"Local Matters","http://www.localmatters.com","Local Search|Real Estate|Social Search","Real Estate|Social Search","operating","USA","CO","Denver","Denver","01-01-2002",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/wanelo","/funding-round/9ea5e42ce71b312cf2f0e9d42015d39b","venture","","22-03-2013",1.1e+07,"Wanelo","http://wanelo.com","Curated Web|E-Commerce|Retail|Social Buying","E-Commerce|Retail|Social Buying","operating","USA","CA","SF Bay Area","San Francisco","01-01-2011",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/matchbin","/funding-round/d2d37e3a8a02fcce0877d1dc72b49047","venture","","10-08-2010",5316375,"Matchbin","http://matchbin.com","Curated Web|Media|Web Hosting","Media|Web Hosting","operating","USA","UT","Salt Lake City","Bountiful","09-12-2002",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/nellymoser","/funding-round/c785dec86796b08da8351dc97bcdb1c5","venture","A","13-05-2005",5300000,"nellymoser","http://nellymoser.com","Curated Web",NA,"closed","USA","MA","MA - Other","Arlington Heights","",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/reputation-com","/funding-round/3cf4da0a0f47dea13ba3a2361df1244d","venture","C","22-06-2010",1.5e+07,"Reputation.com","http://www.reputation.com","Curated Web|Enterprise Software|Internet|Internet Marketing|Local Businesses|Reputation|Reviews and Recommendations|Social Media|Surveys","Enterprise Software|Internet|Internet Marketing|Local Businesses|Reputation|Reviews and Recommendations|Social Media|Surveys","operating","USA","CA","SF Bay Area","Redwood City","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/gowalla","/funding-round/61068145d26045a571c48294e0281718","venture","B","09-12-2009",8294999,"Gowalla","http://gowalla.com","Curated Web|Location Based Services|Photography|Private Social Networking|Reviews and Recommendations|Social Media|Travel","Location Based Services|Photography|Private Social Networking|Reviews and Recommendations|Social Media|Travel","acquired","USA","TX","Austin","Austin","28-08-2007",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/veriwave","/funding-round/bc0fe2af5515d370ea360695db78afa4","venture","B","15-06-2005",1e+07,"VeriWave","http://www.veriwave.com","Mobile",NA,"acquired","USA","OR","""Portland, Oregon""","Beaverton","",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/veriwave","/funding-round/c278fee5d2c7907ff97bc6ec8fb98832","venture","C","21-07-2006",8500000,"VeriWave","http://www.veriwave.com","Mobile",NA,"acquired","USA","OR","""Portland, Oregon""","Beaverton","",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/mercora","/funding-round/27d871b379e22649c869a866c62fee92","venture","A","01-01-2005",5e+06,"Mercora","http://mercora.com","Curated Web",NA,"closed","USA","CA","SF Bay Area","Sunnyvale","",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/spartz-inc","/funding-round/e8d49d9493ef7dcde5f97b4f44795986","venture","A","30-10-2013",8e+06,"Spartz","http://spartzinc.com","Curated Web|Internet","Internet","operating","USA","IL","Chicago","Chicago","01-06-2009",1,1563,13796816094
"News..Search.and.Messaging","Mobile","/organization/extricom","/funding-round/9223c8937a1fc1fe23680cd467dff078","venture","B","10-11-2004",5600000,"Extricom","http://www.extricom.com","Mobile",NA,"operating","USA","NY","New York City","New York","",1,1563,13796816094
"News..Search.and.Messaging","Cloud Data Services","/organization/gravitant","/funding-round/301f9226c640c348dc5d030dc69cbbe1","venture","B","29-01-2014",10259004,"Gravitant","http://gravitant.com","Cloud Data Services|Information Technology|Software","Information Technology|Software","acquired","USA","TX","Austin","Austin","01-01-2004",1,1563,13796816094
"News..Search.and.Messaging","Cloud Data Services","/organization/unitrends-software","/funding-round/db7375a0ce29d07c81976308cf296a69","venture","C","30-04-2008",9e+06,"Unitrends","http://www.unitrends.com","Cloud Data Services|Data Security|Homeland Security|Software|Virtualization","Data Security|Homeland Security|Software|Virtualization","operating","USA","MA","Boston","Burlington","01-01-1989",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/grovo","/funding-round/45e613aa4324ef8af6d5c6fd53f1ec9c","venture","A","17-07-2013",5500000,"Grovo","http://www.grovo.com","Curated Web|EdTech|Education|Enterprises|Enterprise Software|Freemium|Human Resources|SaaS|Systems|Video","EdTech|Education|Enterprises|Enterprise Software|Freemium|Human Resources|SaaS|Systems|Video","operating","USA","NY","New York City","New York","01-07-2010",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/gotuitmedia","/funding-round/bf7e07a8d9e428b6e3177872a21b24ad","venture","C","03-12-2004",1e+07,"Gotuit","http://gotuit.com","Curated Web|Data Integration|Development Platforms|Media","Data Integration|Development Platforms|Media","acquired","USA","MA","Boston","Woburn","01-01-2000",1,1563,13796816094
"News..Search.and.Messaging","Recruiting","/organization/unitive","/funding-round/7e9eaebaf27ed72809f8ed51d20daae8","venture","A","12-11-2015",7500000,"Unitive","http://www.unitive.works/","Recruiting",NA,"operating","USA","CA","SF Bay Area","San Francisco","01-01-2014",1,1563,13796816094
"News..Search.and.Messaging","Cloud Data Services","/organization/scality","/funding-round/7e59c43d20d68cd71ad867a26a1bd16a","venture","A","07-06-2010",5e+06,"Scality","http://www.scality.com","Cloud Data Services|Software|Storage","Software|Storage","operating","USA","CA","SF Bay Area","San Francisco","01-01-2009",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/howaboutwe","/funding-round/05afe0a2f3a34ac89b7419582a96957d","venture","B","01-11-2011",1.5e+07,"HowAboutWe","http://www.howaboutwe.com","Curated Web|Online Dating","Online Dating","acquired","USA","NY","New York City","Brooklyn","01-11-2009",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/kodiak-networks","/funding-round/1b5c279cb6fc888272c9bae10f549eab","venture","B","01-10-2005",1.5e+07,"Kodiak Networks","http://www.kodiaknetworks.com","Messaging|Mobile","Mobile","operating","USA","TX","Dallas","Plano","01-01-2001",1,1563,13796816094
"News..Search.and.Messaging","Apps","/organization/aviary","/funding-round/12b2c98105a07b15bcc1f60af5c9f36a","venture","","27-06-2012",6e+06,"Aviary","http://www.aviary.com","Apps|Brand Marketing|Creative|Creative Industries|Design|Mobile|Photography|SaaS|Software|Web Development","Brand Marketing|Creative|Creative Industries|Design|Mobile|Photography|SaaS|Software|Web Development","acquired","USA","NY","New York City","New York","01-01-2007",1,1563,13796816094
"News..Search.and.Messaging","Apps","/organization/dream-weddings","/funding-round/2fe5e77062fa27df0e47736cfb7f95c0","venture","","16-06-2014",7500000,"Dream Weddings Ltd","http://www.dreamwedding.com/","Apps|Social Games|Weddings","Social Games|Weddings","operating","USA","OH","""Columbus, Ohio""","Dublin","01-11-2012",1,1563,13796816094
"News..Search.and.Messaging","Apps","/organization/lyft","/funding-round/1b41c14e3c1f2ba148ce0327b24bbf41","venture","B","30-01-2013",1.5e+07,"Lyft","http://lyft.com","Apps|Collaborative Consumption|College Campuses|Peer-to-Peer|Software|Transportation","Collaborative Consumption|College Campuses|Peer-to-Peer|Software|Transportation","operating","USA","CA","SF Bay Area","San Francisco","01-01-2012",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/dicom-grid","/funding-round/67c098410acfde303b132214ec7d12b2","venture","B","16-05-2012",5e+06,"DICOM Grid","http://www.dicomgrid.com","Cloud Infrastructure|Health Care","Health Care","operating","USA","AZ","Phoenix","Phoenix","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/scalix","/funding-round/5bb0c81c6b3d03e3a30b90d22d35e400","venture","A","04-06-2003",13200000,"Scalix","http://www.scalix.com","Messaging",NA,"operating","USA","NY","New York City","New York","",1,1563,13796816094
"News..Search.and.Messaging","Messaging","/organization/paperless-post","/funding-round/fe2649ff30b97b305278a8fb66ad17d2","venture","A","07-05-2012",6e+06,"Paperless Post","http://paperlesspost.com","Messaging",NA,"operating","USA","NY","New York City","New York","01-09-2008",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/photobucket","/funding-round/cc38b71bb15843c3afebebc617ecaab4","venture","B","25-05-2008",1e+07,"Photobucket","http://photobucket.com","Curated Web|Image Recognition|Mobile|Photography|Software|Wireless","Image Recognition|Mobile|Photography|Software|Wireless","acquired","USA","CO","Denver","Denver","01-06-2003",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/relayrides","/funding-round/2306535124f97439828c86837e4c2a6b","venture","B","12-08-2014",1e+07,"Turo","https://turo.com/","Curated Web|Marketplaces|Transportation","Marketplaces|Transportation","operating","USA","CA","SF Bay Area","San Francisco","01-01-2009",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/hunch","/funding-round/9395345bb954c789ebdb1db2cc215d6f","venture","A","01-11-2007",5200000,"Hunch","http://hunch.com","Curated Web|Local","Local","acquired","USA","NY","New York City","New York","01-09-2007",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/myregistry-com","/funding-round/c6d515704d87d702ac93d94e533eae5d","venture","F","29-04-2011",5250000,"MyRegistry.com","http://www.myregistry.com","Curated Web|Fashion","Fashion","operating","USA","NJ","Newark","Fort Lee","01-12-2005",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/going","/funding-round/45e3988d85dcd98e273800ecd8958cc4","venture","B","25-07-2007",5e+06,"Going","http://www.going.com","Curated Web|Events","Events","acquired","USA","MA","Boston","Boston","",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/voxox","/funding-round/52efb02bd5f9863d553356c106251268","venture","A","17-01-2013",5300000,"VoxOx","http://www.voxox.com","Curated Web|Messaging|Software|VoIP","Messaging|Software|VoIP","operating","USA","CA","San Diego","San Diego","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/buyerquest","/funding-round/06574a688619e7989aa8422783f3253b","venture","","05-10-2015",7e+06,"BuyerQuest","http://www.buyerquest.com","Cloud Infrastructure|Enterprise Software|Procurement|SaaS","Enterprise Software|Procurement|SaaS","operating","USA","OH","Cleveland","Cleveland","01-01-2012",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/basho-technologies","/funding-round/d75030c5342919749dba023c897d43d5","venture","D","08-02-2011",7500000,"Basho Technologies","http://basho.com/","Cloud Infrastructure|Databases|Software","Databases|Software","operating","USA","MA","Boston","Cambridge","01-01-2008",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/message-systems","/funding-round/b12c075211582ce7c81391f8ac618094","venture","A","25-03-2010",6e+06,"Message Systems","http://www.messagesystems.com","Cloud Infrastructure|Email|Software","Email|Software","operating","USA","CA","SF Bay Area","San Francisco","01-01-2008",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/spoken-communications","/funding-round/1432921cfb06d23fc0e6d9cc164ec1cb","venture","C","01-04-2014",7e+06,"Spoken Communications","http://www.spoken.com","Cloud Infrastructure|Computers|Contact Centers|Customer Service|Enterprise Software|SaaS|Software","Computers|Contact Centers|Customer Service|Enterprise Software|SaaS|Software","operating","USA","WA","Seattle","Seattle","01-01-2005",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/dicom-grid","/funding-round/9509a842b3094cfb3170e825c21f5daa","venture","A","04-11-2010",7500000,"DICOM Grid","http://www.dicomgrid.com","Cloud Infrastructure|Health Care","Health Care","operating","USA","AZ","Phoenix","Phoenix","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/parelastic","/funding-round/ddd68e0c385744f75fabc33635fad973","venture","A","09-04-2013",5700000,"Tesora","http://www.tesora.com","Cloud Infrastructure|Databases|Enterprise Software|Open Source","Databases|Enterprise Software|Open Source","operating","USA","MA","Boston","Cambridge","01-09-2010",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/coupa","/funding-round/4d8c1a92a77e1f123d6472fc9305ee8d","venture","C","01-09-2009",7500000,"Coupa Software","http://www.coupa.com","Cloud Infrastructure|Enterprise Software|Procurement|SaaS","Enterprise Software|Procurement|SaaS","operating","USA","CA","SF Bay Area","San Mateo","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/dicom-grid","/funding-round/57f194d47566399f990d06b17b28add6","venture","","09-03-2010",11884138,"DICOM Grid","http://www.dicomgrid.com","Cloud Infrastructure|Health Care","Health Care","operating","USA","AZ","Phoenix","Phoenix","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/alianza","/funding-round/7090cee24df198ec5cfee2b62af67e12","venture","","27-07-2015",8915764,"Alianza","http://www.alianza.com","Cloud Infrastructure|SaaS|Telecommunications|VoIP","SaaS|Telecommunications|VoIP","operating","USA","UT","Salt Lake City","Lindon","01-01-2009",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/cloudian","/funding-round/3b14b2a729bb4b78c74f7248043a0bd5","venture","A","01-04-2012",11600000,"Cloudian","http://www.cloudian.com","Cloud Infrastructure|Software|Storage","Software|Storage","operating","USA","CA","SF Bay Area","San Mateo","01-01-2011",1,1563,13796816094
"News..Search.and.Messaging","Cloud Infrastructure","/organization/dicom-grid","/funding-round/29f9d5605702ac0f3e920c47073273a5","venture","","17-07-2014",6e+06,"DICOM Grid","http://www.dicomgrid.com","Cloud Infrastructure|Health Care","Health Care","operating","USA","AZ","Phoenix","Phoenix","01-01-2006",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/zoologic","/funding-round/c718aca75d7a444680a96a9d3fc7c84e","venture","B","22-01-2001",8e+06,"Zoologic","http://www.zoologic.com","Internet",NA,"operating","USA","NY","New York City","New York","",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/genband","/funding-round/74ce8bb677b1ee5d66cb2c711dc4f73d","venture","","28-01-2011",10790626,"GENBAND","http://www.genband.com","Internet|Networking|VoIP|Web Hosting","Networking|VoIP|Web Hosting","operating","USA","TX","Dallas","Plano","01-01-1999",1,1563,13796816094
"News..Search.and.Messaging","Internet","/organization/lvl7-systems","/funding-round/56ab05479da75c93e5d7405cbe1bf422","venture","B","26-09-2002",12500000,"LVL7 Systems","","Internet|Software","Software","acquired","USA","NC","Raleigh","Morrisville","01-01-1999",1,1563,13796816094
"News..Search.and.Messaging","Curated Web","/organization/photoworks","/funding-round/b185413fa29a8a4a39cb08b33adea177","venture","","22-12-2004",6500000,"PhotoWorks","http://www.photoworks.com","Curated Web|Photography|Photo Sharing","Photography|Photo Sharing","acquired","USA","WA","Seattle","Seattle","",1,1563,13796816094
