"Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","request_datetime","drop_datetime","request_day","request_hour"
1114,"Airport",134,"Cancelled","11/7/2016 20:19",NA,2016-07-11 20:19:00,NA,"11","20"
5221,"Airport",134,"Cancelled","14-07-2016 21:01:34",NA,2016-07-14 21:01:00,NA,"14","21"
5643,"City",134,"Cancelled","15-07-2016 06:50:14",NA,2016-07-15 06:50:00,NA,"15","06"
1742,"City",135,"Cancelled","12/7/2016 8:30",NA,2016-07-12 08:30:00,NA,"12","08"
1979,"Airport",135,"Cancelled","12/7/2016 12:25",NA,2016-07-12 12:25:00,NA,"12","12"
2860,"City",135,"Cancelled","13-07-2016 05:41:43",NA,2016-07-13 05:41:00,NA,"13","05"
3206,"City",135,"Cancelled","13-07-2016 09:41:26",NA,2016-07-13 09:41:00,NA,"13","09"
5475,"City",135,"Cancelled","15-07-2016 04:49:57",NA,2016-07-15 04:49:00,NA,"15","04"
5710,"City",135,"Cancelled","15-07-2016 07:38:39",NA,2016-07-15 07:38:00,NA,"15","07"
1555,"Airport",136,"Cancelled","12/7/2016 6:10",NA,2016-07-12 06:10:00,NA,"12","06"
2672,"City",136,"Cancelled","12/7/2016 23:41",NA,2016-07-12 23:41:00,NA,"12","23"
3697,"Airport",136,"Cancelled","13-07-2016 19:49:17",NA,2016-07-13 19:49:00,NA,"13","19"
4928,"Airport",136,"Cancelled","14-07-2016 18:16:03",NA,2016-07-14 18:16:00,NA,"14","18"
5663,"City",136,"Cancelled","15-07-2016 07:02:11",NA,2016-07-15 07:02:00,NA,"15","07"
164,"City",137,"Cancelled","11/7/2016 5:40",NA,2016-07-11 05:40:00,NA,"11","05"
2985,"City",137,"Cancelled","13-07-2016 07:05:11",NA,2016-07-13 07:05:00,NA,"13","07"
3248,"City",137,"Cancelled","13-07-2016 10:17:21",NA,2016-07-13 10:17:00,NA,"13","10"
3794,"City",137,"Cancelled","13-07-2016 20:54:30",NA,2016-07-13 20:54:00,NA,"13","20"
4834,"Airport",137,"Cancelled","14-07-2016 17:29:15",NA,2016-07-14 17:29:00,NA,"14","17"
5517,"City",137,"Cancelled","15-07-2016 05:11:09",NA,2016-07-15 05:11:00,NA,"15","05"
466,"City",138,"Cancelled","11/7/2016 9:14",NA,2016-07-11 09:14:00,NA,"11","09"
1678,"City",138,"Cancelled","12/7/2016 7:39",NA,2016-07-12 07:39:00,NA,"12","07"
1801,"City",138,"Cancelled","12/7/2016 9:18",NA,2016-07-12 09:18:00,NA,"12","09"
1819,"City",138,"Cancelled","12/7/2016 9:25",NA,2016-07-12 09:25:00,NA,"12","09"
3020,"City",138,"Cancelled","13-07-2016 07:30:26",NA,2016-07-13 07:30:00,NA,"13","07"
3169,"Airport",138,"Cancelled","13-07-2016 09:13:18",NA,2016-07-13 09:13:00,NA,"13","09"
3495,"Airport",138,"Cancelled","13-07-2016 17:32:32",NA,2016-07-13 17:32:00,NA,"13","17"
4365,"City",138,"Cancelled","14-07-2016 07:28:41",NA,2016-07-14 07:28:00,NA,"14","07"
4562,"City",138,"Cancelled","14-07-2016 09:48:08",NA,2016-07-14 09:48:00,NA,"14","09"
1697,"City",139,"Cancelled","12/7/2016 7:59",NA,2016-07-12 07:59:00,NA,"12","07"
1853,"City",139,"Cancelled","12/7/2016 9:51",NA,2016-07-12 09:51:00,NA,"12","09"
2848,"City",139,"Cancelled","13-07-2016 05:36:09",NA,2016-07-13 05:36:00,NA,"13","05"
4327,"City",139,"Cancelled","14-07-2016 07:07:05",NA,2016-07-14 07:07:00,NA,"14","07"
4345,"City",139,"Cancelled","14-07-2016 07:22:16",NA,2016-07-14 07:22:00,NA,"14","07"
4802,"City",139,"Cancelled","14-07-2016 17:07:02",NA,2016-07-14 17:07:00,NA,"14","17"
1955,"Airport",140,"Cancelled","12/7/2016 11:47",NA,2016-07-12 11:47:00,NA,"12","11"
3840,"Airport",140,"Cancelled","13-07-2016 21:33:48",NA,2016-07-13 21:33:00,NA,"13","21"
4183,"City",140,"Cancelled","14-07-2016 05:20:42",NA,2016-07-14 05:20:00,NA,"14","05"
4465,"City",140,"Cancelled","14-07-2016 08:39:54",NA,2016-07-14 08:39:00,NA,"14","08"
1795,"City",141,"Cancelled","12/7/2016 9:03",NA,2016-07-12 09:03:00,NA,"12","09"
2049,"Airport",141,"Cancelled","12/7/2016 14:45",NA,2016-07-12 14:45:00,NA,"12","14"
2811,"City",141,"Cancelled","13-07-2016 05:05:37",NA,2016-07-13 05:05:00,NA,"13","05"
3171,"Airport",141,"Cancelled","13-07-2016 09:17:54",NA,2016-07-13 09:17:00,NA,"13","09"
4557,"City",141,"Cancelled","14-07-2016 09:42:41",NA,2016-07-14 09:42:00,NA,"14","09"
5538,"City",141,"Cancelled","15-07-2016 05:28:23",NA,2016-07-15 05:28:00,NA,"15","05"
556,"City",142,"Cancelled","11/7/2016 10:11",NA,2016-07-11 10:11:00,NA,"11","10"
1854,"City",142,"Cancelled","12/7/2016 9:47",NA,2016-07-12 09:47:00,NA,"12","09"
1897,"City",142,"Cancelled","12/7/2016 10:23",NA,2016-07-12 10:23:00,NA,"12","10"
2537,"City",142,"Cancelled","12/7/2016 21:13",NA,2016-07-12 21:13:00,NA,"12","21"
3053,"City",142,"Cancelled","13-07-2016 07:44:50",NA,2016-07-13 07:44:00,NA,"13","07"
3050,"City",142,"Cancelled","13-07-2016 07:48:06",NA,2016-07-13 07:48:00,NA,"13","07"
3110,"City",142,"Cancelled","13-07-2016 08:34:25",NA,2016-07-13 08:34:00,NA,"13","08"
5524,"City",142,"Cancelled","15-07-2016 05:13:29",NA,2016-07-15 05:13:00,NA,"15","05"
5714,"City",142,"Cancelled","15-07-2016 07:33:51",NA,2016-07-15 07:33:00,NA,"15","07"
5783,"City",142,"Cancelled","15-07-2016 08:30:14",NA,2016-07-15 08:30:00,NA,"15","08"
1982,"City",143,"Cancelled","12/7/2016 12:20",NA,2016-07-12 12:20:00,NA,"12","12"
5251,"Airport",143,"Cancelled","14-07-2016 21:17:51",NA,2016-07-14 21:17:00,NA,"14","21"
85,"City",144,"Cancelled","11/7/2016 4:47",NA,2016-07-11 04:47:00,NA,"11","04"
459,"City",144,"Cancelled","11/7/2016 9:17",NA,2016-07-11 09:17:00,NA,"11","09"
1507,"City",144,"Cancelled","12/7/2016 5:44",NA,2016-07-12 05:44:00,NA,"12","05"
4231,"City",144,"Cancelled","14-07-2016 05:56:33",NA,2016-07-14 05:56:00,NA,"14","05"
4427,"City",144,"Cancelled","14-07-2016 08:22:53",NA,2016-07-14 08:22:00,NA,"14","08"
5640,"City",144,"Cancelled","15-07-2016 06:42:26",NA,2016-07-15 06:42:00,NA,"15","06"
317,"City",145,"Cancelled","11/7/2016 7:29",NA,2016-07-11 07:29:00,NA,"11","07"
5581,"City",145,"Cancelled","15-07-2016 05:53:49",NA,2016-07-15 05:53:00,NA,"15","05"
6288,"City",145,"Cancelled","15-07-2016 18:17:50",NA,2016-07-15 18:17:00,NA,"15","18"
1267,"City",146,"Cancelled","11/7/2016 22:01",NA,2016-07-11 22:01:00,NA,"11","22"
2026,"Airport",146,"Cancelled","12/7/2016 14:00",NA,2016-07-12 14:00:00,NA,"12","14"
2150,"City",146,"Cancelled","12/7/2016 17:16",NA,2016-07-12 17:16:00,NA,"12","17"
2389,"City",146,"Cancelled","12/7/2016 19:52",NA,2016-07-12 19:52:00,NA,"12","19"
954,"Airport",147,"Cancelled","11/7/2016 18:35",NA,2016-07-11 18:35:00,NA,"11","18"
2795,"City",147,"Cancelled","13-07-2016 04:55:29",NA,2016-07-13 04:55:00,NA,"13","04"
4184,"City",147,"Cancelled","14-07-2016 05:19:07",NA,2016-07-14 05:19:00,NA,"14","05"
4563,"City",147,"Cancelled","14-07-2016 09:46:31",NA,2016-07-14 09:46:00,NA,"14","09"
774,"Airport",148,"Cancelled","11/7/2016 16:28",NA,2016-07-11 16:28:00,NA,"11","16"
2777,"City",148,"Cancelled","13-07-2016 04:43:35",NA,2016-07-13 04:43:00,NA,"13","04"
2891,"City",148,"Cancelled","13-07-2016 05:52:52",NA,2016-07-13 05:52:00,NA,"13","05"
6377,"City",148,"Cancelled","15-07-2016 19:14:38",NA,2016-07-15 19:14:00,NA,"15","19"
1561,"City",149,"Cancelled","12/7/2016 6:14",NA,2016-07-12 06:14:00,NA,"12","06"
1888,"City",149,"Cancelled","12/7/2016 10:12",NA,2016-07-12 10:12:00,NA,"12","10"
4192,"City",149,"Cancelled","14-07-2016 05:25:52",NA,2016-07-14 05:25:00,NA,"14","05"
4455,"City",149,"Cancelled","14-07-2016 08:33:35",NA,2016-07-14 08:33:00,NA,"14","08"
4527,"City",149,"Cancelled","14-07-2016 09:27:26",NA,2016-07-14 09:27:00,NA,"14","09"
4575,"City",149,"Cancelled","14-07-2016 09:54:33",NA,2016-07-14 09:54:00,NA,"14","09"
1116,"Airport",150,"Cancelled","11/7/2016 20:25",NA,2016-07-11 20:25:00,NA,"11","20"
3061,"City",150,"Cancelled","13-07-2016 07:53:01",NA,2016-07-13 07:53:00,NA,"13","07"
4431,"City",150,"Cancelled","14-07-2016 08:23:45",NA,2016-07-14 08:23:00,NA,"14","08"
227,"Airport",151,"Cancelled","11/7/2016 6:20",NA,2016-07-11 06:20:00,NA,"11","06"
1434,"City",151,"Cancelled","12/7/2016 4:43",NA,2016-07-12 04:43:00,NA,"12","04"
3040,"City",151,"Cancelled","13-07-2016 07:41:31",NA,2016-07-13 07:41:00,NA,"13","07"
4366,"City",152,"Cancelled","14-07-2016 07:29:14",NA,2016-07-14 07:29:00,NA,"14","07"
4594,"City",152,"Cancelled","14-07-2016 10:07:14",NA,2016-07-14 10:07:00,NA,"14","10"
358,"City",153,"Cancelled","11/7/2016 8:00",NA,2016-07-11 08:00:00,NA,"11","08"
865,"Airport",153,"Cancelled","11/7/2016 17:58",NA,2016-07-11 17:58:00,NA,"11","17"
4822,"Airport",153,"Cancelled","14-07-2016 17:20:42",NA,2016-07-14 17:20:00,NA,"14","17"
5290,"Airport",153,"Cancelled","14-07-2016 21:50:06",NA,2016-07-14 21:50:00,NA,"14","21"
1202,"Airport",154,"Cancelled","11/7/2016 21:20",NA,2016-07-11 21:20:00,NA,"11","21"
2840,"City",154,"Cancelled","13-07-2016 05:26:10",NA,2016-07-13 05:26:00,NA,"13","05"
5642,"City",154,"Cancelled","15-07-2016 06:51:43",NA,2016-07-15 06:51:00,NA,"15","06"
5788,"City",154,"Cancelled","15-07-2016 08:32:01",NA,2016-07-15 08:32:00,NA,"15","08"
5792,"City",154,"Cancelled","15-07-2016 08:38:12",NA,2016-07-15 08:38:00,NA,"15","08"
1172,"Airport",155,"Cancelled","11/7/2016 20:49",NA,2016-07-11 20:49:00,NA,"11","20"
5860,"City",155,"Cancelled","15-07-2016 09:13:49",NA,2016-07-15 09:13:00,NA,"15","09"
1245,"Airport",156,"Cancelled","11/7/2016 21:41",NA,2016-07-11 21:41:00,NA,"11","21"
1544,"City",157,"Cancelled","12/7/2016 6:04",NA,2016-07-12 06:04:00,NA,"12","06"
4287,"City",157,"Cancelled","14-07-2016 06:33:14",NA,2016-07-14 06:33:00,NA,"14","06"
4308,"City",157,"Cancelled","14-07-2016 06:48:59",NA,2016-07-14 06:48:00,NA,"14","06"
5577,"City",157,"Cancelled","15-07-2016 05:55:28",NA,2016-07-15 05:55:00,NA,"15","05"
5760,"City",157,"Cancelled","15-07-2016 08:14:30",NA,2016-07-15 08:14:00,NA,"15","08"
5855,"City",157,"Cancelled","15-07-2016 09:06:46",NA,2016-07-15 09:06:00,NA,"15","09"
76,"City",158,"Cancelled","11/7/2016 4:45",NA,2016-07-11 04:45:00,NA,"11","04"
366,"City",158,"Cancelled","11/7/2016 8:04",NA,2016-07-11 08:04:00,NA,"11","08"
371,"City",158,"Cancelled","11/7/2016 8:07",NA,2016-07-11 08:07:00,NA,"11","08"
3564,"Airport",158,"Cancelled","13-07-2016 18:18:27",NA,2016-07-13 18:18:00,NA,"13","18"
181,"City",159,"Cancelled","11/7/2016 5:46",NA,2016-07-11 05:46:00,NA,"11","05"
1503,"City",159,"Cancelled","12/7/2016 5:39",NA,2016-07-12 05:39:00,NA,"12","05"
1863,"City",159,"Cancelled","12/7/2016 9:55",NA,2016-07-12 09:55:00,NA,"12","09"
175,"City",160,"Cancelled","11/7/2016 5:45",NA,2016-07-11 05:45:00,NA,"11","05"
1749,"City",160,"Cancelled","12/7/2016 8:33",NA,2016-07-12 08:33:00,NA,"12","08"
2781,"City",160,"Cancelled","13-07-2016 04:42:20",NA,2016-07-13 04:42:00,NA,"13","04"
319,"City",161,"Cancelled","11/7/2016 7:33",NA,2016-07-11 07:33:00,NA,"11","07"
439,"City",161,"Cancelled","11/7/2016 8:55",NA,2016-07-11 08:55:00,NA,"11","08"
4201,"City",162,"Cancelled","14-07-2016 05:32:02",NA,2016-07-14 05:32:00,NA,"14","05"
736,"City",163,"Cancelled","11/7/2016 15:27",NA,2016-07-11 15:27:00,NA,"11","15"
929,"Airport",163,"Cancelled","11/7/2016 18:24",NA,2016-07-11 18:24:00,NA,"11","18"
1793,"City",163,"Cancelled","12/7/2016 9:13",NA,2016-07-12 09:13:00,NA,"12","09"
5926,"City",163,"Cancelled","15-07-2016 10:05:36",NA,2016-07-15 10:05:00,NA,"15","10"
345,"City",164,"Cancelled","11/7/2016 7:52",NA,2016-07-11 07:52:00,NA,"11","07"
1051,"Airport",164,"Cancelled","11/7/2016 19:44",NA,2016-07-11 19:44:00,NA,"11","19"
3213,"City",164,"Cancelled","13-07-2016 09:44:32",NA,2016-07-13 09:44:00,NA,"13","09"
3841,"Airport",164,"Cancelled","13-07-2016 21:33:23",NA,2016-07-13 21:33:00,NA,"13","21"
4168,"City",164,"Cancelled","14-07-2016 05:05:31",NA,2016-07-14 05:05:00,NA,"14","05"
4657,"Airport",164,"Cancelled","14-07-2016 12:00:32",NA,2016-07-14 12:00:00,NA,"14","12"
5272,"City",164,"Cancelled","14-07-2016 21:30:10",NA,2016-07-14 21:30:00,NA,"14","21"
5765,"City",164,"Cancelled","15-07-2016 08:18:13",NA,2016-07-15 08:18:00,NA,"15","08"
261,"City",165,"Cancelled","11/7/2016 6:42",NA,2016-07-11 06:42:00,NA,"11","06"
525,"City",165,"Cancelled","11/7/2016 9:52",NA,2016-07-11 09:52:00,NA,"11","09"
1500,"City",165,"Cancelled","12/7/2016 5:32",NA,2016-07-12 05:32:00,NA,"12","05"
1640,"City",165,"Cancelled","12/7/2016 7:18",NA,2016-07-12 07:18:00,NA,"12","07"
2885,"City",165,"Cancelled","13-07-2016 05:54:55",NA,2016-07-13 05:54:00,NA,"13","05"
4386,"City",165,"Cancelled","14-07-2016 07:48:25",NA,2016-07-14 07:48:00,NA,"14","07"
1190,"Airport",166,"Cancelled","11/7/2016 21:13",NA,2016-07-11 21:13:00,NA,"11","21"
1549,"City",166,"Cancelled","12/7/2016 6:02",NA,2016-07-12 06:02:00,NA,"12","06"
2834,"City",166,"Cancelled","13-07-2016 05:22:30",NA,2016-07-13 05:22:00,NA,"13","05"
2862,"City",166,"Cancelled","13-07-2016 05:41:33",NA,2016-07-13 05:41:00,NA,"13","05"
3054,"City",166,"Cancelled","13-07-2016 07:48:31",NA,2016-07-13 07:48:00,NA,"13","07"
3405,"Airport",166,"Cancelled","13-07-2016 15:13:47",NA,2016-07-13 15:13:00,NA,"13","15"
4153,"City",166,"Cancelled","14-07-2016 04:59:16",NA,2016-07-14 04:59:00,NA,"14","04"
5424,"City",166,"Cancelled","15-07-2016 02:13:08",NA,2016-07-15 02:13:00,NA,"15","02"
6561,"Airport",166,"Cancelled","15-07-2016 21:08:41",NA,2016-07-15 21:08:00,NA,"15","21"
1623,"City",167,"Cancelled","12/7/2016 6:58",NA,2016-07-12 06:58:00,NA,"12","06"
2061,"City",167,"Cancelled","12/7/2016 15:05",NA,2016-07-12 15:05:00,NA,"12","15"
3183,"City",167,"Cancelled","13-07-2016 09:20:52",NA,2016-07-13 09:20:00,NA,"13","09"
240,"City",168,"Cancelled","11/7/2016 6:29",NA,2016-07-11 06:29:00,NA,"11","06"
1011,"Airport",168,"Cancelled","11/7/2016 19:08",NA,2016-07-11 19:08:00,NA,"11","19"
1755,"City",168,"Cancelled","12/7/2016 8:40",NA,2016-07-12 08:40:00,NA,"12","08"
1893,"City",168,"Cancelled","12/7/2016 10:17",NA,2016-07-12 10:17:00,NA,"12","10"
177,"City",169,"Cancelled","11/7/2016 5:48",NA,2016-07-11 05:48:00,NA,"11","05"
1162,"Airport",169,"Cancelled","11/7/2016 20:43",NA,2016-07-11 20:43:00,NA,"11","20"
1456,"City",169,"Cancelled","12/7/2016 4:56",NA,2016-07-12 04:56:00,NA,"12","04"
1472,"City",169,"Cancelled","12/7/2016 5:08",NA,2016-07-12 05:08:00,NA,"12","05"
3024,"City",169,"Cancelled","13-07-2016 07:32:06",NA,2016-07-13 07:32:00,NA,"13","07"
903,"City",170,"Cancelled","11/7/2016 18:14",NA,2016-07-11 18:14:00,NA,"11","18"
1969,"Airport",170,"Cancelled","12/7/2016 12:07",NA,2016-07-12 12:07:00,NA,"12","12"
3457,"Airport",170,"Cancelled","13-07-2016 17:00:06",NA,2016-07-13 17:00:00,NA,"13","17"
4567,"City",170,"Cancelled","14-07-2016 09:46:31",NA,2016-07-14 09:46:00,NA,"14","09"
4696,"Airport",170,"Cancelled","14-07-2016 13:05:58",NA,2016-07-14 13:05:00,NA,"14","13"
4695,"City",170,"Cancelled","14-07-2016 13:10:50",NA,2016-07-14 13:10:00,NA,"14","13"
77,"City",171,"Cancelled","11/7/2016 4:46",NA,2016-07-11 04:46:00,NA,"11","04"
3118,"City",171,"Cancelled","13-07-2016 08:38:14",NA,2016-07-13 08:38:00,NA,"13","08"
3329,"Airport",171,"Cancelled","13-07-2016 12:24:55",NA,2016-07-13 12:24:00,NA,"13","12"
4403,"City",171,"Cancelled","14-07-2016 08:01:10",NA,2016-07-14 08:01:00,NA,"14","08"
4406,"City",171,"Cancelled","14-07-2016 08:02:38",NA,2016-07-14 08:02:00,NA,"14","08"
1828,"City",172,"Cancelled","12/7/2016 9:33",NA,2016-07-12 09:33:00,NA,"12","09"
3084,"City",172,"Cancelled","13-07-2016 08:12:16",NA,2016-07-13 08:12:00,NA,"13","08"
3890,"Airport",172,"Cancelled","13-07-2016 22:01:58",NA,2016-07-13 22:01:00,NA,"13","22"
4410,"City",172,"Cancelled","14-07-2016 08:06:48",NA,2016-07-14 08:06:00,NA,"14","08"
127,"City",173,"Cancelled","11/7/2016 5:10",NA,2016-07-11 05:10:00,NA,"11","05"
3355,"Airport",173,"Cancelled","13-07-2016 13:26:29",NA,2016-07-13 13:26:00,NA,"13","13"
86,"City",174,"Cancelled","11/7/2016 4:51",NA,2016-07-11 04:51:00,NA,"11","04"
550,"City",174,"Cancelled","11/7/2016 10:04",NA,2016-07-11 10:04:00,NA,"11","10"
2275,"City",175,"Cancelled","12/7/2016 18:34",NA,2016-07-12 18:34:00,NA,"12","18"
4399,"City",175,"Cancelled","14-07-2016 08:02:44",NA,2016-07-14 08:02:00,NA,"14","08"
5598,"City",175,"Cancelled","15-07-2016 06:13:51",NA,2016-07-15 06:13:00,NA,"15","06"
293,"City",176,"Cancelled","11/7/2016 7:07",NA,2016-07-11 07:07:00,NA,"11","07"
355,"City",176,"Cancelled","11/7/2016 7:54",NA,2016-07-11 07:54:00,NA,"11","07"
683,"Airport",176,"Cancelled","11/7/2016 13:40",NA,2016-07-11 13:40:00,NA,"11","13"
1490,"City",176,"Cancelled","12/7/2016 5:21",NA,2016-07-12 05:21:00,NA,"12","05"
1796,"City",176,"Cancelled","12/7/2016 9:06",NA,2016-07-12 09:06:00,NA,"12","09"
4529,"City",176,"Cancelled","14-07-2016 09:30:05",NA,2016-07-14 09:30:00,NA,"14","09"
4536,"City",176,"Cancelled","14-07-2016 09:39:29",NA,2016-07-14 09:39:00,NA,"14","09"
433,"City",177,"Cancelled","11/7/2016 8:57",NA,2016-07-11 08:57:00,NA,"11","08"
1607,"City",177,"Cancelled","12/7/2016 6:41",NA,2016-07-12 06:41:00,NA,"12","06"
3189,"City",177,"Cancelled","13-07-2016 09:32:49",NA,2016-07-13 09:32:00,NA,"13","09"
4128,"City",177,"Cancelled","14-07-2016 04:42:38",NA,2016-07-14 04:42:00,NA,"14","04"
4197,"City",177,"Cancelled","14-07-2016 05:27:13",NA,2016-07-14 05:27:00,NA,"14","05"
4524,"City",177,"Cancelled","14-07-2016 09:26:12",NA,2016-07-14 09:26:00,NA,"14","09"
5871,"City",177,"Cancelled","15-07-2016 09:23:40",NA,2016-07-15 09:23:00,NA,"15","09"
5912,"City",177,"Cancelled","15-07-2016 10:00:48",NA,2016-07-15 10:00:00,NA,"15","10"
2466,"Airport",178,"Cancelled","12/7/2016 20:34",NA,2016-07-12 20:34:00,NA,"12","20"
2886,"City",178,"Cancelled","13-07-2016 06:01:35",NA,2016-07-13 06:01:00,NA,"13","06"
5225,"City",178,"Cancelled","14-07-2016 21:06:59",NA,2016-07-14 21:06:00,NA,"14","21"
6505,"City",178,"Cancelled","15-07-2016 20:35:06",NA,2016-07-15 20:35:00,NA,"15","20"
2785,"City",179,"Cancelled","13-07-2016 04:50:41",NA,2016-07-13 04:50:00,NA,"13","04"
2806,"City",179,"Cancelled","13-07-2016 05:00:10",NA,2016-07-13 05:00:00,NA,"13","05"
4459,"City",179,"Cancelled","14-07-2016 08:37:33",NA,2016-07-14 08:37:00,NA,"14","08"
5653,"City",179,"Cancelled","15-07-2016 06:58:27",NA,2016-07-15 06:58:00,NA,"15","06"
1650,"City",180,"Cancelled","12/7/2016 7:14",NA,2016-07-12 07:14:00,NA,"12","07"
3745,"Airport",180,"Cancelled","13-07-2016 20:27:16",NA,2016-07-13 20:27:00,NA,"13","20"
4796,"Airport",180,"Cancelled","14-07-2016 16:54:50",NA,2016-07-14 16:54:00,NA,"14","16"
2119,"City",181,"Cancelled","12/7/2016 16:41",NA,2016-07-12 16:41:00,NA,"12","16"
3013,"City",181,"Cancelled","13-07-2016 07:31:04",NA,2016-07-13 07:31:00,NA,"13","07"
3126,"City",181,"Cancelled","13-07-2016 08:43:17",NA,2016-07-13 08:43:00,NA,"13","08"
4235,"City",181,"Cancelled","14-07-2016 05:51:55",NA,2016-07-14 05:51:00,NA,"14","05"
105,"City",182,"Cancelled","11/7/2016 4:58",NA,2016-07-11 04:58:00,NA,"11","04"
1747,"City",182,"Cancelled","12/7/2016 8:27",NA,2016-07-12 08:27:00,NA,"12","08"
4134,"City",182,"Cancelled","14-07-2016 04:45:23",NA,2016-07-14 04:45:00,NA,"14","04"
217,"City",183,"Cancelled","11/7/2016 6:12",NA,2016-07-11 06:12:00,NA,"11","06"
4478,"City",183,"Cancelled","14-07-2016 08:44:58",NA,2016-07-14 08:44:00,NA,"14","08"
5248,"City",183,"Cancelled","14-07-2016 21:18:23",NA,2016-07-14 21:18:00,NA,"14","21"
6032,"Airport",183,"Cancelled","15-07-2016 13:00:41",NA,2016-07-15 13:00:00,NA,"15","13"
4206,"City",184,"Cancelled","14-07-2016 05:34:56",NA,2016-07-14 05:34:00,NA,"14","05"
4387,"City",184,"Cancelled","14-07-2016 07:54:18",NA,2016-07-14 07:54:00,NA,"14","07"
113,"City",185,"Cancelled","11/7/2016 5:09",NA,2016-07-11 05:09:00,NA,"11","05"
1558,"City",185,"Cancelled","12/7/2016 6:13",NA,2016-07-12 06:13:00,NA,"12","06"
2180,"Airport",185,"Cancelled","12/7/2016 17:42",NA,2016-07-12 17:42:00,NA,"12","17"
3661,"Airport",185,"Cancelled","13-07-2016 19:28:43",NA,2016-07-13 19:28:00,NA,"13","19"
378,"City",186,"Cancelled","11/7/2016 8:08",NA,2016-07-11 08:08:00,NA,"11","08"
790,"Airport",186,"Cancelled","11/7/2016 16:56",NA,2016-07-11 16:56:00,NA,"11","16"
1700,"City",186,"Cancelled","12/7/2016 7:58",NA,2016-07-12 07:58:00,NA,"12","07"
3788,"Airport",186,"Cancelled","13-07-2016 20:50:21",NA,2016-07-13 20:50:00,NA,"13","20"
480,"City",187,"Cancelled","11/7/2016 9:26",NA,2016-07-11 09:26:00,NA,"11","09"
1632,"City",187,"Cancelled","12/7/2016 7:06",NA,2016-07-12 07:06:00,NA,"12","07"
3101,"City",187,"Cancelled","13-07-2016 08:28:00",NA,2016-07-13 08:28:00,NA,"13","08"
5706,"City",187,"Cancelled","15-07-2016 07:38:04",NA,2016-07-15 07:38:00,NA,"15","07"
5772,"City",188,"Cancelled","15-07-2016 08:22:59",NA,2016-07-15 08:22:00,NA,"15","08"
129,"City",189,"Cancelled","11/7/2016 5:10",NA,2016-07-11 05:10:00,NA,"11","05"
3119,"City",189,"Cancelled","13-07-2016 08:35:33",NA,2016-07-13 08:35:00,NA,"13","08"
3228,"City",189,"Cancelled","13-07-2016 09:58:28",NA,2016-07-13 09:58:00,NA,"13","09"
1569,"City",190,"Cancelled","12/7/2016 6:21",NA,2016-07-12 06:21:00,NA,"12","06"
1820,"City",190,"Cancelled","12/7/2016 9:24",NA,2016-07-12 09:24:00,NA,"12","09"
1840,"City",190,"Cancelled","12/7/2016 9:37",NA,2016-07-12 09:37:00,NA,"12","09"
4323,"City",190,"Cancelled","14-07-2016 07:00:12",NA,2016-07-14 07:00:00,NA,"14","07"
4346,"City",190,"Cancelled","14-07-2016 07:21:06",NA,2016-07-14 07:21:00,NA,"14","07"
5785,"City",190,"Cancelled","15-07-2016 08:32:49",NA,2016-07-15 08:32:00,NA,"15","08"
6400,"City",190,"Cancelled","15-07-2016 19:18:51",NA,2016-07-15 19:18:00,NA,"15","19"
224,"City",191,"Cancelled","11/7/2016 6:17",NA,2016-07-11 06:17:00,NA,"11","06"
5913,"City",191,"Cancelled","15-07-2016 09:58:51",NA,2016-07-15 09:58:00,NA,"15","09"
1833,"City",192,"Cancelled","12/7/2016 9:34",NA,2016-07-12 09:34:00,NA,"12","09"
2902,"City",192,"Cancelled","13-07-2016 05:59:39",NA,2016-07-13 05:59:00,NA,"13","05"
4239,"City",192,"Cancelled","14-07-2016 05:56:04",NA,2016-07-14 05:56:00,NA,"14","05"
265,"City",193,"Cancelled","11/7/2016 6:47",NA,2016-07-11 06:47:00,NA,"11","06"
833,"Airport",193,"Cancelled","11/7/2016 17:37",NA,2016-07-11 17:37:00,NA,"11","17"
3249,"City",193,"Cancelled","13-07-2016 10:13:59",NA,2016-07-13 10:13:00,NA,"13","10"
4226,"City",193,"Cancelled","14-07-2016 05:46:51",NA,2016-07-14 05:46:00,NA,"14","05"
5867,"City",193,"Cancelled","15-07-2016 09:19:33",NA,2016-07-15 09:19:00,NA,"15","09"
684,"City",194,"Cancelled","11/7/2016 13:32",NA,2016-07-11 13:32:00,NA,"11","13"
718,"City",194,"Cancelled","11/7/2016 14:51",NA,2016-07-11 14:51:00,NA,"11","14"
4145,"City",194,"Cancelled","14-07-2016 04:56:49",NA,2016-07-14 04:56:00,NA,"14","04"
5489,"City",194,"Cancelled","15-07-2016 04:52:39",NA,2016-07-15 04:52:00,NA,"15","04"
5651,"City",194,"Cancelled","15-07-2016 07:00:08",NA,2016-07-15 07:00:00,NA,"15","07"
290,"City",195,"Cancelled","11/7/2016 7:13",NA,2016-07-11 07:13:00,NA,"11","07"
1030,"Airport",195,"Cancelled","11/7/2016 19:14",NA,2016-07-11 19:14:00,NA,"11","19"
3062,"City",195,"Cancelled","13-07-2016 07:50:36",NA,2016-07-13 07:50:00,NA,"13","07"
5635,"City",195,"Cancelled","15-07-2016 06:43:04",NA,2016-07-15 06:43:00,NA,"15","06"
5828,"City",195,"Cancelled","15-07-2016 09:00:06",NA,2016-07-15 09:00:00,NA,"15","09"
